person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
29,85000,2.0,10000,7.88,0,0.12,5,False,False,False,False,False,False,False,False,False,False
27,40000,8.0,12000,10.37,0,0.3,9,False,False,True,True,False,False,False,False,False,False
32,348000,16.0,25000,11.83,0,0.07,10,False,False,False,True,False,False,False,False,False,False
29,62532,6.0,9000,13.49,0,0.14,9,False,False,True,False,True,False,False,False,False,False
30,144000,7.0,6000,8.49,0,0.04,7,False,False,False,False,False,False,False,False,False,False
28,33000,1.0,7500,15.31,0,0.23,10,False,True,False,False,False,True,False,False,False,False
32,34000,5.0,4000,7.49,0,0.12,6,False,False,False,False,False,False,False,False,False,False
34,180000,9.0,12900,12.99,0,0.07,8,False,False,False,False,True,False,False,False,False,True
30,73000,15.0,5500,9.99,0,0.08,5,False,False,True,True,False,False,False,False,False,False
29,74872,4.0,15000,7.88,0,0.2,5,False,False,True,False,False,False,False,False,False,False
27,60000,3.0,6000,11.48,0,0.1,10,False,False,False,True,False,False,False,False,False,False
29,40000,9.0,5000,6.99,0,0.13,7,False,False,False,False,False,False,False,False,False,False
30,52800,4.0,2400,9.62,0,0.05,7,False,False,True,True,False,False,False,False,False,False
29,16800,4.0,5000,6.92,1,0.3,7,False,False,True,False,False,False,False,False,False,False
28,100000,13.0,13000,8.59,0,0.13,9,False,False,False,False,False,False,False,False,False,False
30,49110,2.0,19775,12.42,1,0.4,9,False,False,True,True,False,False,False,False,False,False
34,30000,4.0,4300,7.9,0,0.14,9,False,False,False,False,False,False,False,False,False,False
27,75000,0.0,7500,8.9,0,0.1,10,False,False,False,False,False,False,False,False,False,False
31,80000,5.0,6000,7.4,0,0.07,9,False,False,False,False,False,False,False,False,False,False
34,60000,6.0,10500,15.68,0,0.17,9,False,False,False,False,False,False,True,False,False,True
28,81000,11.0,6000,6.17,0,0.07,8,False,False,False,False,False,False,False,False,False,False
31,24996,0.0,10750,12.53,1,0.43,7,False,False,True,False,True,False,False,False,False,True
31,45000,5.0,14000,7.91,1,0.31,8,False,False,True,False,False,False,False,False,False,False
27,65000,4.0,28000,7.9,1,0.43,10,False,False,True,False,False,False,False,False,False,False
27,120000,11.0,7000,6.76,0,0.06,7,False,False,False,False,False,False,False,False,False,False
27,56000,2.0,14000,10.65,0,0.25,10,False,False,True,True,False,False,False,False,False,False
28,44000,5.0,16000,13.48,1,0.36,5,False,False,True,False,True,False,False,False,False,False
33,92000,8.0,20000,13.06,0,0.22,9,False,False,False,False,True,False,False,False,False,False
32,107800,3.0,5200,14.65,0,0.05,9,False,True,False,False,True,False,False,False,False,False
28,68004,1.0,15000,13.16,0,0.22,7,False,False,True,False,True,False,False,False,False,True
30,69996,0.0,2000,10.65,0,0.03,10,False,False,True,True,False,False,False,False,False,False
27,70000,4.0,20000,11.48,0,0.29,8,False,False,True,True,False,False,False,False,False,False
28,24000,2.0,1500,7.14,0,0.06,6,False,False,False,False,False,False,False,False,False,False
32,35000,2.0,5500,11.49,0,0.16,5,False,False,True,True,False,False,False,False,False,False
31,30372,2.0,20200,14.74,1,0.67,8,False,False,True,False,False,True,False,False,False,False
33,59450,1.0,3000,10.38,0,0.05,5,False,False,False,True,False,False,False,False,False,False
29,120000,11.0,5000,14.09,0,0.04,5,False,True,False,False,False,True,False,False,False,True
27,136000,3.0,5000,6.17,0,0.04,6,False,False,False,False,False,False,False,False,False,False
28,50000,1.0,8000,5.99,0,0.16,6,False,False,False,False,False,False,False,False,False,False
28,38000,12.0,3200,9.63,0,0.08,9,False,False,True,False,False,False,False,False,False,False
28,604000,12.0,25000,9.01,1,0.04,9,False,False,False,True,False,False,False,False,False,False
29,89849,13.0,6000,13.98,0,0.07,10,False,False,False,False,True,False,False,False,False,True
33,39504,17.0,3000,7.37,0,0.08,9,False,False,False,False,False,False,False,False,False,False
34,480000,5.0,14000,14.61,0,0.03,9,False,False,False,False,False,True,False,False,False,False
28,48000,7.0,4000,14.35,0,0.08,10,False,False,True,False,True,False,False,False,False,False
31,20000,3.0,5000,11.83,0,0.25,7,False,True,False,True,False,False,False,False,False,False
30,49000,2.0,5000,15.31,1,0.1,7,False,False,True,False,False,True,False,False,False,False
33,37440,5.0,4400,11.71,0,0.12,8,False,False,True,True,False,False,False,False,False,False
33,54000,15.0,10000,10.99,0,0.19,6,False,False,True,True,False,False,False,False,False,False
33,87000,1.0,5000,14.96,0,0.06,6,False,False,False,False,False,True,False,False,False,False
34,60353,13.0,8500,10.65,0,0.14,8,False,False,True,True,False,False,False,False,False,False
28,79536,12.0,16425,7.9,0,0.21,10,False,False,False,False,False,False,False,False,False,False
33,115000,10.0,25000,11.86,0,0.22,10,False,False,False,True,False,False,False,False,False,False
31,24000,2.0,3000,7.49,0,0.13,8,False,False,True,False,False,False,False,False,False,False
28,64000,1.0,10000,11.66,0,0.16,5,False,False,True,False,True,False,False,False,False,False
28,61000,12.0,12000,6.03,0,0.2,5,False,False,False,False,False,False,False,False,False,False
31,111000,3.0,5150,6.62,0,0.05,7,False,False,False,False,False,False,False,False,False,False
29,28800,1.0,1400,7.9,0,0.05,8,False,False,True,False,False,False,False,False,False,False
29,28000,2.0,5000,16.07,1,0.18,8,False,False,True,False,False,True,False,False,False,False
32,115000,2.0,4000,12.69,0,0.03,8,False,False,True,True,False,False,False,False,False,False
29,91560,8.0,22000,6.91,0,0.24,5,False,False,False,False,False,False,False,False,False,False
30,120000,3.0,10000,17.04,0,0.08,10,False,False,True,False,False,False,True,False,False,False
27,44640,0.0,12800,11.83,0,0.29,8,False,False,True,True,False,False,False,False,False,False
29,45000,8.0,8000,12.21,0,0.18,5,False,True,False,True,False,False,False,False,False,False
29,35000,1.0,10625,7.9,0,0.3,6,False,False,True,False,False,False,False,False,False,False
28,73000,6.0,15000,11.83,0,0.21,7,False,False,False,True,False,False,False,False,False,False
35,78000,9.0,10000,6.54,0,0.13,5,False,False,False,False,False,False,False,False,False,False
27,180000,2.0,8000,13.23,0,0.04,9,False,False,False,False,True,False,False,False,False,False
35,50000,4.0,7000,11.49,0,0.14,9,False,False,True,True,False,False,False,False,False,False
28,78000,5.0,12000,10.62,0,0.15,6,False,False,True,True,False,False,False,False,False,False
28,124886,12.0,5000,11.99,1,0.04,5,False,False,False,True,False,False,False,False,False,False
29,36100,2.0,14000,14.27,0,0.39,10,False,False,False,False,True,False,False,False,False,False
30,90000,14.0,18000,8.49,0,0.2,7,False,False,False,False,False,False,False,False,False,False
29,37100,9.0,3000,16.82,0,0.08,7,False,False,False,False,False,False,True,False,False,False
29,142000,14.0,24250,11.48,0,0.17,8,False,True,False,True,False,False,False,False,False,False
30,100000,1.0,1000,11.71,0,0.01,6,False,False,True,True,False,False,False,False,False,False
30,51996,5.0,3200,6.99,0,0.06,5,False,False,False,False,False,False,False,False,False,False
27,67000,1.0,2800,13.04,0,0.04,7,False,False,True,False,True,False,False,False,False,False
30,95000,6.0,4000,5.99,0,0.04,7,False,False,False,False,False,False,False,False,False,False
27,129700,1.0,10000,6.54,0,0.08,7,False,False,False,False,False,False,False,False,False,False
29,61656,4.0,15000,6.91,0,0.24,9,False,False,True,False,False,False,False,False,False,False
31,26010,2.0,6500,9.99,0,0.25,9,False,False,False,True,False,False,False,False,False,False
42,300000,0.0,10000,17.27,0,0.03,14,False,False,False,False,False,True,False,False,False,True
36,90000,7.0,30000,15.99,1,0.33,11,False,False,True,False,False,True,False,False,False,True
41,268000,0.0,24000,10.37,0,0.09,11,False,False,False,True,False,False,False,False,False,False
36,250000,14.0,31400,14.27,0,0.13,16,False,False,False,False,True,False,False,False,False,True
45,85000,0.0,26000,14.27,1,0.31,15,False,False,True,False,True,False,False,False,False,True
45,225000,14.0,22200,12.69,0,0.1,12,False,False,True,True,False,False,False,False,False,False
38,200000,2.0,25000,7.9,0,0.13,13,False,False,False,False,False,False,False,False,False,False
50,200000,1.0,7000,10.99,0,0.04,15,False,False,True,True,False,False,False,False,False,False
39,200000,3.0,4800,7.49,0,0.02,13,False,False,False,False,False,False,False,False,False,False
38,200000,0.0,20000,11.48,0,0.1,15,False,False,False,True,False,False,False,False,False,False
44,189996,12.0,8000,13.16,0,0.04,15,False,False,False,False,True,False,False,False,False,False
37,88000,4.0,25000,19.66,1,0.28,12,False,False,True,False,False,False,False,False,True,True
36,15000,2.0,5000,13.92,1,0.33,15,False,True,False,False,True,False,False,False,False,True
37,160000,3.0,24000,6.54,0,0.15,15,False,False,False,False,False,False,False,False,False,False
38,60000,2.0,24000,13.85,1,0.4,16,False,False,True,False,True,False,False,False,False,False
37,18000,4.0,1500,13.47,0,0.08,13,False,True,False,False,True,False,False,False,False,False
37,42000,0.0,20000,14.25,1,0.48,17,False,False,True,False,False,False,True,False,False,True
39,62400,7.0,20000,12.68,1,0.32,13,False,False,True,False,True,False,False,False,False,False
37,65000,2.0,20000,10.25,1,0.31,16,False,False,True,True,False,False,False,False,False,False
41,75000,1.0,20000,11.14,0,0.27,11,False,False,True,True,False,False,False,False,False,False
50,76500,1.0,20000,11.99,0,0.26,17,False,False,True,True,False,False,False,False,False,False
41,150000,13.0,20000,19.47,0,0.13,15,False,False,True,False,False,False,False,True,False,False
45,23000,2.0,7000,7.29,0,0.3,15,False,True,False,False,False,False,False,False,False,False
43,36480,0.0,18000,11.71,1,0.49,16,False,False,True,True,False,False,False,False,False,False
43,50000,6.0,18000,14.35,1,0.36,16,False,False,True,False,True,False,False,False,False,False
39,70000,3.0,18000,11.14,0,0.26,14,False,False,True,True,False,False,False,False,False,False
46,72194,8.0,17000,8.88,0,0.24,15,False,False,True,True,False,False,False,False,False,False
40,95000,0.0,17000,10.0,0,0.18,15,False,False,True,True,False,False,False,False,False,False
49,86400,7.0,16875,7.51,0,0.2,14,False,False,True,False,False,False,False,False,False,False
36,36000,7.0,16000,8.9,1,0.44,17,False,False,True,False,False,False,False,False,False,False
44,36000,0.0,16000,11.49,1,0.44,13,False,False,True,True,False,False,False,False,False,False
50,50000,1.0,16000,7.9,1,0.32,17,False,False,True,False,False,False,False,False,False,False
48,71004,5.0,16000,9.25,0,0.23,17,False,False,True,True,False,False,False,False,False,False
41,26400,1.0,10300,16.29,1,0.39,14,False,False,False,False,False,True,False,False,False,True
38,61000,0.0,1000,9.45,0,0.02,17,False,False,True,True,False,False,False,False,False,False
36,16800,2.0,1200,13.06,0,0.07,15,False,False,True,False,True,False,False,False,False,False
41,57000,3.0,1200,15.99,0,0.02,12,False,False,True,False,False,True,False,False,False,True
45,27012,20.0,6000,5.99,1,0.22,13,False,False,False,False,False,False,False,False,False,False
50,29000,1.0,1500,10.39,1,0.05,15,False,False,True,True,False,False,False,False,False,False
41,63000,1.0,1500,8.0,0,0.02,17,False,False,True,False,False,False,False,False,False,False
36,89004,2.0,1500,11.36,0,0.02,14,False,False,True,True,False,False,False,False,False,False
37,44000,0.0,1700,10.59,1,0.04,17,False,False,True,True,False,False,False,False,False,False
48,19632,19.0,2000,13.47,0,0.1,12,False,False,True,False,True,False,False,False,False,True
42,20400,4.0,2000,20.99,0,0.1,13,False,False,True,False,False,False,False,True,False,True
46,29004,4.0,10000,11.58,0,0.34,11,False,False,False,True,False,False,False,False,False,False
41,24000,24.0,2000,7.75,1,0.08,17,False,False,True,False,False,False,False,False,False,False
46,102000,0.0,15000,13.22,0,0.15,17,False,False,True,False,True,False,False,False,False,True
43,85000,2.0,2000,6.62,0,0.02,14,False,False,True,False,False,False,False,False,False,False
36,21996,3.0,2400,14.11,0,0.11,11,False,False,True,False,False,True,False,False,False,False
37,24500,0.0,2400,11.71,0,0.1,11,False,False,True,True,False,False,False,False,False,False
39,32280,22.0,2400,8.88,0,0.07,17,False,False,True,True,False,False,False,False,False,False
36,38568,7.0,2400,18.39,0,0.06,12,False,False,True,False,False,False,True,False,False,True
36,60000,2.0,2400,5.79,0,0.04,17,False,False,True,False,False,False,False,False,False,False
38,30000,8.0,10000,11.22,0,0.33,17,False,False,False,False,True,False,False,False,False,True
42,26568,6.0,2500,10.37,0,0.09,14,False,False,True,True,False,False,False,False,False,False
37,48000,0.0,2500,9.62,0,0.05,12,False,False,True,True,False,False,False,False,False,False
39,59000,0.0,2500,18.78,1,0.04,13,False,False,True,False,False,False,False,True,False,False
38,80000,9.0,2500,10.99,0,0.03,13,False,False,True,True,False,False,False,False,False,False
36,32400,20.0,6600,13.24,0,0.2,11,False,False,False,False,False,True,False,False,False,True
47,30000,6.0,3000,12.23,0,0.1,16,False,False,True,False,True,False,False,False,False,True
36,31200,9.0,3000,12.42,0,0.1,12,False,False,True,True,False,False,False,False,False,False
47,33600,12.0,10000,5.42,0,0.3,12,False,False,False,False,False,False,False,False,False,False
47,33888,5.0,7000,7.49,0,0.21,13,False,False,False,False,False,False,False,False,False,False
39,50000,8.0,12000,11.71,0,0.24,15,False,False,True,True,False,False,False,False,False,False
40,54000,7.0,12000,10.62,0,0.22,14,False,False,True,True,False,False,False,False,False,False
38,34800,2.0,6250,7.49,0,0.18,16,False,False,False,False,False,False,False,False,False,False
41,85000,5.0,3000,13.49,0,0.04,17,False,False,True,False,True,False,False,False,False,False
37,88000,11.0,3000,7.4,0,0.03,15,False,False,True,False,False,False,False,False,False,False
39,97000,15.0,3000,9.25,0,0.03,17,False,False,True,True,False,False,False,False,False,False
39,360000,1.0,3000,11.48,0,0.01,12,False,False,True,True,False,False,False,False,False,False
41,35000,13.0,1500,10.38,0,0.04,16,False,False,False,True,False,False,False,False,False,False
42,35000,12.0,2000,7.37,0,0.06,14,False,True,False,False,False,False,False,False,False,False
49,23004,6.0,3250,15.21,0,0.14,12,False,False,True,False,False,True,False,False,False,False
39,28800,4.0,3250,14.72,0,0.11,16,False,False,True,False,True,False,False,False,False,False
48,35004,14.0,3300,6.39,0,0.09,13,False,False,False,False,False,False,False,False,False,False
39,36000,1.0,7125,7.9,0,0.2,12,False,False,False,False,False,False,False,False,False,False
41,39000,2.0,3500,13.11,0,0.09,13,False,False,True,False,True,False,False,False,False,False
39,30500,3.0,3600,7.68,0,0.12,13,False,False,True,False,False,False,False,False,False,False
39,42000,0.0,11000,13.55,1,0.26,12,False,False,True,False,False,True,False,False,False,False
44,124800,1.0,10875,7.14,0,0.09,14,False,False,True,False,False,False,False,False,False,False
41,60000,4.0,10800,10.74,0,0.18,11,False,False,True,True,False,False,False,False,False,False
37,41000,3.0,10750,15.37,0,0.26,14,False,False,True,False,False,True,False,False,False,False
40,29000,3.0,10500,7.51,1,0.36,16,False,False,True,False,False,False,False,False,False,False
36,37000,3.0,7000,6.91,0,0.19,13,False,False,False,False,False,False,False,False,False,False
47,37000,6.0,7400,8.0,0,0.2,13,False,False,False,False,False,False,False,False,False,False
43,36000,4.0,10400,7.66,0,0.29,14,False,False,True,False,False,False,False,False,False,False
36,37400,2.0,6250,6.0,0,0.17,14,False,False,False,True,False,False,False,False,False,False
40,37440,3.0,10000,11.14,0,0.27,11,False,False,False,True,False,False,False,False,False,False
46,54250,3.0,3600,10.0,0,0.07,14,False,False,True,True,False,False,False,False,False,False
39,60000,1.0,3600,5.99,0,0.06,11,False,False,True,False,False,False,False,False,False,False
42,32000,0.0,10000,10.59,1,0.31,12,False,False,False,True,False,False,False,False,False,False
38,17600,0.0,4000,16.0,1,0.23,11,False,False,True,False,False,False,True,False,False,False
45,38268,14.0,8400,12.18,0,0.22,11,False,False,False,True,False,False,False,False,False,False
44,38400,4.0,6825,8.9,0,0.18,12,False,False,False,False,False,False,False,False,False,False
36,38400,5.0,10000,6.17,0,0.26,13,False,True,False,False,False,False,False,False,False,False
45,31200,11.0,4000,14.96,0,0.13,17,False,False,True,False,False,True,False,False,False,True
43,39996,1.0,4000,10.99,0,0.1,11,False,False,True,True,False,False,False,False,False,False
40,39500,0.0,10000,7.29,0,0.25,11,False,True,False,False,False,False,False,False,False,False
37,39960,21.0,5600,6.54,0,0.14,16,False,True,False,False,False,False,False,False,False,False
45,55000,1.0,4000,6.03,0,0.07,12,False,False,True,False,False,False,False,False,False,False
36,73000,3.0,4000,11.12,0,0.05,16,False,False,True,True,False,False,False,False,False,False
41,75000,15.0,4000,16.29,0,0.05,12,False,False,True,False,False,True,False,False,False,True
40,28800,3.0,4200,14.72,1,0.15,16,False,False,True,False,True,False,False,False,False,True
45,32000,4.0,4500,7.51,0,0.14,12,False,False,True,False,False,False,False,False,False,False
46,35004,0.0,4500,12.68,0,0.13,13,False,False,True,False,True,False,False,False,False,False
43,50000,0.0,4500,10.74,0,0.09,16,False,False,True,True,False,False,False,False,False,False
36,40000,2.0,5000,7.88,0,0.13,12,False,True,False,False,False,False,False,False,False,False
39,84998,5.0,4500,10.99,0,0.05,14,False,False,True,True,False,False,False,False,False,False
41,45840,5.0,4600,10.99,0,0.1,16,False,False,True,True,False,False,False,False,False,False
47,40000,0.0,6000,7.74,0,0.15,11,False,False,False,False,False,False,False,False,False,False
38,40000,4.0,4000,12.21,0,0.1,13,False,False,False,True,False,False,False,False,False,False
36,40000,0.0,5000,8.0,0,0.13,16,False,True,False,False,False,False,False,False,False,False
40,40008,20.0,12000,11.71,0,0.3,15,False,True,False,True,False,False,False,False,False,False
37,36000,2.0,4800,10.75,0,0.13,14,False,False,True,True,False,False,False,False,False,False
37,40800,4.0,2875,11.99,0,0.07,14,False,True,False,True,False,False,False,False,False,False
48,92000,1.0,4800,7.88,0,0.05,17,False,False,True,False,False,False,False,False,False,False
49,115000,16.0,10000,10.37,0,0.09,17,False,False,True,True,False,False,False,False,False,False
38,42000,5.0,4000,10.74,0,0.1,12,False,False,False,True,False,False,False,False,False,False
39,42000,5.0,8000,10.38,0,0.19,17,False,True,False,True,False,False,False,False,False,False
42,29000,1.0,5000,16.49,1,0.17,13,False,False,True,False,False,True,False,False,False,True
38,35000,6.0,5000,9.99,0,0.14,14,False,False,True,True,False,False,False,False,False,False
36,42000,11.0,7800,12.53,0,0.19,13,False,False,False,True,False,False,False,False,False,False
39,34000,3.0,5000,8.49,1,0.15,15,False,False,True,False,False,False,False,False,False,False
41,47000,2.0,5000,7.51,0,0.11,11,False,False,True,False,False,False,False,False,False,False
39,48500,1.0,5000,10.99,0,0.1,13,False,False,True,True,False,False,False,False,False,False
36,43680,0.0,15000,13.11,0,0.34,15,False,False,False,False,True,False,False,False,False,False
37,44000,14.0,5000,7.49,0,0.11,13,False,False,False,False,False,False,False,False,False,False
38,44000,3.0,10000,9.63,0,0.23,17,False,False,False,True,False,False,False,False,False,False
43,44000,8.0,10000,10.38,0,0.23,14,False,False,False,True,False,False,False,False,False,False
39,44000,14.0,2500,7.68,0,0.06,15,False,False,False,False,False,False,False,False,False,False
46,44782,14.0,6000,13.67,0,0.13,12,False,False,False,False,False,True,False,False,False,True
45,45000,20.0,15625,8.9,0,0.35,13,False,False,False,False,False,False,False,False,False,False
38,44000,0.0,5000,15.65,1,0.11,14,False,False,True,False,False,True,False,False,False,False
39,45000,2.0,3000,7.9,0,0.07,15,False,False,False,False,False,False,False,False,False,False
41,60000,6.0,5000,5.42,0,0.08,17,False,False,True,False,False,False,False,False,False,False
37,59000,0.0,5000,14.84,1,0.08,14,False,False,True,False,False,True,False,False,False,True
40,76000,1.0,5000,13.72,0,0.07,15,False,False,True,False,True,False,False,False,False,True
38,94000,3.0,5000,15.33,0,0.05,16,False,False,True,False,False,True,False,False,False,True
38,108000,3.0,5000,15.21,1,0.05,17,False,False,True,False,False,True,False,False,False,True
40,34500,2.0,5400,12.61,1,0.16,13,False,False,True,False,False,True,False,False,False,False
47,47000,9.0,7500,6.62,0,0.16,12,False,False,False,False,False,False,False,False,False,False
36,30996,2.0,5500,12.53,0,0.18,15,False,False,True,False,True,False,False,False,False,True
39,50000,5.0,5500,6.54,0,0.11,13,False,False,True,False,False,False,False,False,False,False
46,47000,5.0,6000,7.14,0,0.13,15,False,False,False,False,False,False,False,False,False,False
41,47000,2.0,14000,7.88,0,0.3,12,False,True,False,False,False,False,False,False,False,False
46,60070,2.0,5500,14.22,0,0.09,17,False,False,True,False,True,False,False,False,False,True
38,35000,0.0,5600,11.11,0,0.16,11,False,False,True,True,False,False,False,False,False,False
37,48000,8.0,2500,6.03,0,0.05,11,False,True,False,False,False,False,False,False,False,False
38,48000,1.0,18000,8.49,0,0.38,11,False,False,False,False,False,False,False,False,False,False
38,48000,6.0,6200,7.29,0,0.13,14,False,False,False,False,False,False,False,False,False,False
39,23500,14.0,5850,15.2,0,0.25,12,False,False,True,False,False,True,False,False,False,False
38,35427,3.0,5950,11.72,0,0.17,11,False,False,True,False,True,False,False,False,False,True
42,48000,0.0,3500,14.35,0,0.07,12,False,True,False,False,True,False,False,False,False,False
39,30000,3.0,6000,10.75,0,0.2,14,False,False,True,True,False,False,False,False,False,False
37,48500,4.0,6000,7.88,0,0.12,12,False,False,False,False,False,False,False,False,False,False
39,48840,5.0,15000,9.88,0,0.31,15,False,False,False,True,False,False,False,False,False,False
36,34000,2.0,6000,13.57,0,0.18,16,False,False,True,False,True,False,False,False,False,False
38,36400,1.0,6000,12.87,0,0.16,17,False,False,True,False,True,False,False,False,False,True
37,38000,4.0,6000,15.33,0,0.16,16,False,False,True,False,False,True,False,False,False,True
43,49578,11.0,16000,13.49,0,0.32,13,False,False,False,False,True,False,False,False,False,True
42,33564,5.0,6000,16.29,1,0.18,15,False,False,True,False,False,True,False,False,False,False
39,40000,5.0,6000,14.54,0,0.15,16,False,False,True,False,False,True,False,False,False,False
36,50000,7.0,5000,7.51,0,0.1,16,False,False,False,False,False,False,False,False,False,False
37,50000,0.0,3200,7.51,0,0.06,17,False,False,False,False,False,False,False,False,False,False
39,46500,13.0,6000,6.99,0,0.13,11,False,False,True,False,False,False,False,False,False,False
43,48000,1.0,6000,11.14,0,0.13,13,False,False,True,True,False,False,False,False,False,False
39,42000,2.0,6000,17.58,1,0.14,12,False,False,True,False,False,False,False,True,False,False
41,50000,0.0,6000,8.88,0,0.12,17,False,False,True,True,False,False,False,False,False,False
47,52000,3.0,6000,10.99,0,0.12,16,False,False,True,True,False,False,False,False,False,False
36,50000,13.0,12250,12.73,0,0.24,12,False,False,False,False,True,False,False,False,False,False
49,50000,8.0,15850,14.26,0,0.32,17,False,False,False,False,True,False,False,False,False,False
38,50000,6.0,3000,15.05,0,0.06,12,False,False,False,False,False,True,False,False,False,False
46,50004,5.0,3000,8.59,0,0.06,13,False,False,False,False,False,False,False,False,False,False
38,80000,17.0,6000,11.83,0,0.07,12,False,False,True,True,False,False,False,False,False,False
37,86000,0.0,6000,7.14,0,0.07,17,False,False,True,False,False,False,False,False,False,False
41,50780,14.0,6000,10.99,0,0.12,17,False,False,False,True,False,False,False,False,False,False
36,25000,2.0,6200,9.91,1,0.25,14,False,False,True,True,False,False,False,False,False,False
43,33500,4.0,6225,14.79,0,0.19,17,False,False,True,False,True,False,False,False,False,False
44,57600,12.0,7000,7.4,0,0.12,11,False,False,True,False,False,False,False,False,False,False
46,51600,16.0,10000,7.51,0,0.19,17,False,False,False,False,False,False,False,False,False,False
36,46000,6.0,5350,15.27,1,0.12,12,False,False,False,False,True,False,False,False,False,False
37,14400,2.0,6950,7.66,1,0.48,13,False,False,True,False,False,False,False,False,False,False
38,52000,3.0,8000,15.21,0,0.15,13,False,True,False,False,False,True,False,False,False,False
40,52479,17.0,6600,14.54,1,0.13,13,False,False,True,False,False,True,False,False,False,False
37,37500,0.0,6750,6.91,0,0.18,16,False,False,True,False,False,False,False,False,False,False
39,31200,2.0,6400,11.49,0,0.21,15,False,False,True,True,False,False,False,False,False,False
37,60000,1.0,6400,9.64,0,0.11,12,False,False,True,True,False,False,False,False,False,False
44,80000,6.0,6400,13.16,0,0.08,11,False,False,True,False,True,False,False,False,False,False
40,54000,19.0,5000,5.42,0,0.09,13,False,False,False,False,False,False,False,False,False,False
39,54000,17.0,25000,11.49,0,0.46,16,False,False,False,True,False,False,False,False,False,False
41,37200,4.0,7000,9.32,0,0.19,16,False,False,True,False,False,False,False,False,False,False
36,41000,1.0,7000,9.63,0,0.17,14,False,False,True,False,False,False,False,False,False,False
39,55000,8.0,10000,5.42,0,0.18,16,False,False,False,False,False,False,False,False,False,False
38,55000,16.0,6000,5.42,0,0.11,14,False,False,False,False,False,False,False,False,False,False
41,55000,17.0,9000,5.99,0,0.16,17,False,False,False,False,False,False,False,False,False,False
38,47000,4.0,7000,13.35,0,0.15,13,False,False,True,False,True,False,False,False,False,True
41,50000,0.0,7000,12.87,0,0.14,12,False,False,True,False,True,False,False,False,False,True
41,58500,17.0,7150,15.99,1,0.12,16,False,False,True,False,False,True,False,False,False,True
37,29000,5.0,7200,19.03,1,0.25,14,False,False,True,False,False,False,True,False,False,True
37,55900,1.0,17000,8.7,0,0.3,12,False,False,False,True,False,False,False,False,False,False
39,56000,14.0,10000,12.73,0,0.18,12,False,False,False,False,True,False,False,False,False,True
36,56400,0.0,20000,13.57,0,0.35,12,False,True,False,False,True,False,False,False,False,True
41,57000,11.0,10000,7.51,0,0.18,12,False,False,False,False,False,False,False,False,False,False
41,58000,16.0,7500,11.03,0,0.13,16,False,False,True,False,True,False,False,False,False,True
38,64800,15.0,7500,9.63,0,0.12,11,False,False,True,True,False,False,False,False,False,False
38,65000,6.0,7500,12.29,0,0.12,13,False,False,True,False,True,False,False,False,False,True
41,57996,2.0,15000,9.62,0,0.26,12,False,False,False,True,False,False,False,False,False,False
41,210000,1.0,7500,6.03,0,0.04,14,False,False,True,False,False,False,False,False,False,False
36,58000,12.0,21600,6.54,0,0.37,14,False,False,False,False,False,False,False,False,False,False
36,52000,11.0,1500,11.36,1,0.03,17,False,False,False,True,False,False,False,False,False,False
46,58000,10.0,6300,11.03,0,0.11,13,False,False,False,False,True,False,False,False,False,False
41,60000,3.0,16800,17.99,0,0.28,16,False,False,False,False,False,False,True,False,False,True
39,60000,22.0,4000,10.59,0,0.07,12,False,False,False,True,False,False,False,False,False,False
41,39000,2.0,8000,14.84,1,0.21,14,False,False,True,False,False,True,False,False,False,True
36,60000,0.0,10225,17.51,0,0.17,13,False,True,False,False,False,False,True,False,False,True
36,50000,4.0,8000,17.49,0,0.16,14,False,False,True,False,False,True,False,False,False,True
41,60000,7.0,12000,6.91,0,0.2,13,False,True,False,False,False,False,False,False,False,False
41,57600,6.0,8000,6.03,0,0.14,12,False,False,True,False,False,False,False,False,False,False
39,60000,3.0,8000,9.88,0,0.13,14,False,False,True,True,False,False,False,False,False,False
40,61500,3.0,8000,11.48,0,0.13,17,False,False,True,True,False,False,False,False,False,False
36,20000,0.0,5075,11.48,1,0.25,11,False,False,True,True,False,False,False,False,False,False
39,54000,0.0,6000,11.83,1,0.11,16,False,False,False,True,False,False,False,False,False,False
36,15000,0.0,5000,10.59,1,0.33,11,False,False,True,False,True,False,False,False,False,False
40,16800,8.0,5000,8.94,1,0.3,17,False,False,True,False,False,False,False,False,False,False
37,21000,19.0,5000,15.21,0,0.24,11,False,False,True,False,False,True,False,False,False,False
44,60000,11.0,11800,8.63,0,0.2,12,False,True,False,False,False,False,False,False,False,False
40,54996,6.0,6000,9.76,1,0.11,14,False,False,False,True,False,False,False,False,False,False
42,61000,2.0,14400,7.51,0,0.24,17,False,True,False,False,False,False,False,False,False,False
42,62000,2.0,8000,9.63,0,0.13,11,False,False,True,True,False,False,False,False,False,False
39,61250,0.0,5200,8.49,0,0.08,17,False,False,False,False,False,False,False,False,False,False
37,68500,2.0,8000,7.51,0,0.12,16,False,False,True,False,False,False,False,False,False,False
36,68848,5.0,8000,9.63,0,0.12,16,False,False,True,True,False,False,False,False,False,False
