person_income,loan_amnt,loan_int_rate,loan_status,loan_percent_income,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
195000,6000,6.92,0,0.03,False,False,False,False,False,False,False,False,False,False
200000,7000,6.03,0,0.04,False,False,False,False,False,False,False,False,False,False
200000,16000,10.91,0,0.08,False,False,True,False,True,False,False,False,False,True
225000,20000,7.88,0,0.09,False,False,False,False,False,False,False,False,False,False
240000,15000,13.16,0,0.06,False,True,False,False,True,False,False,False,False,True
79636,19200,13.87,0,0.24,False,False,True,False,False,True,False,False,False,True
245000,18000,17.39,0,0.07,False,False,False,False,False,False,True,False,False,True
249996,14000,12.99,0,0.06,False,False,False,False,True,False,False,False,False,False
250000,10000,7.49,0,0.04,False,False,False,False,False,False,False,False,False,False
250000,12000,14.09,0,0.05,False,False,False,False,False,True,False,False,False,True
265000,25000,11.26,0,0.09,False,False,False,True,False,False,False,False,False,False
266000,9000,5.42,0,0.03,False,False,False,False,False,False,False,False,False,False
275000,30000,10.59,0,0.11,False,False,False,True,False,False,False,False,False,False
290000,13175,10.99,0,0.05,False,False,False,True,False,False,False,False,False,False
300000,9600,15.23,0,0.03,False,False,False,False,True,False,False,False,False,True
445000,25000,9.62,0,0.06,False,False,False,True,False,False,False,False,False,False
604000,25000,9.01,1,0.04,False,False,False,True,False,False,False,False,False,False
8472,3000,7.49,1,0.35,False,False,True,False,False,False,False,False,False,False
42504,7200,10.59,0,0.17,False,False,True,True,False,False,False,False,False,False
41004,5000,15.28,0,0.12,False,False,True,False,False,True,False,False,False,False
46000,6000,11.49,0,0.13,False,False,False,True,False,False,False,False,False,False
65000,12800,15.2,0,0.2,False,False,True,False,False,True,False,False,False,False
45000,8000,14.65,0,0.18,False,False,False,False,True,False,False,False,False,False
51000,1600,10.59,0,0.03,False,False,True,True,False,False,False,False,False,False
50000,6000,14.96,0,0.12,False,False,True,False,False,True,False,False,False,True
30000,11000,9.91,1,0.37,False,False,True,True,False,False,False,False,False,False
110000,12000,13.57,0,0.11,False,True,False,False,True,False,False,False,False,True
82000,10000,10.36,0,0.12,False,False,False,True,False,False,False,False,False,False
231252,2000,9.91,0,0.01,False,False,False,True,False,False,False,False,False,False
38196,10750,10.75,0,0.28,False,False,False,True,False,False,False,False,False,False
68000,6000,7.49,0,0.09,False,False,True,False,False,False,False,False,False,False
75000,8000,11.99,0,0.11,False,False,False,True,False,False,False,False,False,False
240000,35000,14.91,0,0.15,False,False,False,False,False,True,False,False,False,False
116000,25000,13.36,1,0.22,False,False,False,False,False,True,False,False,False,False
95000,5000,7.88,0,0.05,False,False,False,False,False,False,False,False,False,False
60000,4750,5.99,0,0.08,False,False,True,False,False,False,False,False,False,False
201000,15000,11.12,0,0.07,False,False,False,True,False,False,False,False,False,False
100000,10000,6.92,0,0.1,False,True,False,False,False,False,False,False,False,False
50000,6400,13.23,0,0.13,False,False,True,False,True,False,False,False,False,True
43218,5300,14.65,0,0.12,False,False,True,False,True,False,False,False,False,True
33000,8000,14.65,1,0.24,False,False,True,False,True,False,False,False,False,False
80000,6400,10.99,0,0.08,False,False,True,True,False,False,False,False,False,False
65000,12000,16.49,0,0.18,False,False,True,False,False,True,False,False,False,False
207182,22000,10.62,0,0.11,False,False,False,True,False,False,False,False,False,False
99000,6000,10.25,0,0.06,False,False,False,True,False,False,False,False,False,False
99000,8000,12.99,0,0.08,False,False,True,False,True,False,False,False,False,True
71000,12000,8.9,0,0.17,False,False,True,False,False,False,False,False,False,False
50000,6000,15.62,0,0.12,False,False,True,False,False,True,False,False,False,True
31000,1000,7.4,0,0.03,False,True,False,False,False,False,False,False,False,False
63000,10000,15.33,0,0.16,False,False,True,False,False,True,False,False,False,True
64000,8000,14.22,0,0.13,False,False,True,False,True,False,False,False,False,True
31000,4000,10.74,0,0.13,False,False,True,True,False,False,False,False,False,False
45000,12000,6.03,0,0.27,False,True,False,False,False,False,False,False,False,False
25200,11500,14.46,1,0.46,False,False,True,False,False,True,False,False,False,False
32000,9000,16.77,0,0.28,False,False,True,False,False,True,False,False,False,False
21600,2500,14.35,0,0.12,False,False,True,False,True,False,False,False,False,True
65000,5600,11.58,0,0.09,False,False,False,True,False,False,False,False,False,False
101400,4500,9.32,0,0.04,False,False,False,False,False,False,False,False,False,False
130000,5000,17.56,0,0.04,False,False,False,False,False,False,True,False,False,True
103000,8800,7.29,0,0.09,False,False,False,False,False,False,False,False,False,False
25200,5000,7.91,0,0.2,False,False,True,False,False,False,False,False,False,False
43500,4000,12.69,0,0.09,False,False,False,True,False,False,False,False,False,False
30000,4975,10.37,0,0.17,False,False,True,True,False,False,False,False,False,False
55000,4000,10.99,0,0.07,False,False,False,True,False,False,False,False,False,False
40000,4000,9.99,0,0.1,False,False,True,True,False,False,False,False,False,False
116400,8900,10.0,0,0.08,False,False,True,True,False,False,False,False,False,False
40000,6400,9.32,0,0.16,False,True,False,False,False,False,False,False,False,False
26000,8000,7.9,1,0.31,False,False,True,False,False,False,False,False,False,False
81120,18000,10.75,0,0.22,False,True,False,True,False,False,False,False,False,False
92000,20000,13.72,0,0.22,False,False,True,False,True,False,False,False,False,True
76000,1000,13.49,0,0.01,False,False,True,False,True,False,False,False,False,False
70000,7000,8.9,0,0.1,False,False,False,False,False,False,False,False,False,False
45600,6400,8.94,0,0.14,False,False,False,False,False,False,False,False,False,False
25000,3000,13.48,0,0.12,False,False,True,False,True,False,False,False,False,False
55000,2500,13.49,0,0.05,False,False,False,False,True,False,False,False,False,False
51000,4800,12.69,0,0.09,False,False,True,True,False,False,False,False,False,False
86500,25000,13.57,0,0.29,False,True,False,False,True,False,False,False,False,True
42000,3000,11.83,0,0.07,False,False,True,True,False,False,False,False,False,False
75400,6000,7.74,0,0.08,False,False,False,False,False,False,False,False,False,False
108000,27400,10.99,0,0.25,False,False,False,True,False,False,False,False,False,False
35000,3000,11.11,1,0.09,False,False,True,True,False,False,False,False,False,False
32000,6525,16.07,1,0.2,False,False,True,False,False,True,False,False,False,True
61000,12000,9.99,0,0.2,False,False,False,True,False,False,False,False,False,False
100000,10000,6.62,0,0.1,False,False,False,False,False,False,False,False,False,False
176000,2400,14.42,0,0.01,False,False,False,False,False,True,False,False,False,True
65000,18000,7.51,0,0.28,False,False,False,False,False,False,False,False,False,False
67092,9000,12.87,0,0.13,False,False,True,False,True,False,False,False,False,True
36000,2600,7.49,0,0.07,False,False,False,False,False,False,False,False,False,False
50000,15000,7.49,0,0.3,False,False,True,False,False,False,False,False,False,False
24000,4400,15.62,1,0.18,False,False,True,False,False,True,False,False,False,False
42000,4800,12.42,0,0.11,False,False,True,True,False,False,False,False,False,False
53000,7000,9.88,0,0.13,False,False,True,True,False,False,False,False,False,False
40000,14000,6.03,0,0.35,False,False,False,False,False,False,False,False,False,False
85000,4200,5.99,0,0.05,False,False,True,False,False,False,False,False,False,False
32000,5800,7.49,0,0.18,False,False,True,False,False,False,False,False,False,False
39000,5000,10.25,0,0.13,False,False,True,True,False,False,False,False,False,False
32000,8000,5.99,0,0.25,False,False,False,False,False,False,False,False,False,False
90000,16000,8.88,0,0.18,False,False,True,True,False,False,False,False,False,False
200000,16000,12.69,0,0.08,False,False,True,True,False,False,False,False,False,False
37500,3300,10.37,0,0.09,False,False,True,True,False,False,False,False,False,False
84996,9000,9.32,0,0.11,False,False,False,False,False,False,False,False,False,False
84000,12000,11.11,0,0.14,False,False,False,True,False,False,False,False,False,False
64049,20000,12.69,0,0.31,False,False,False,True,False,False,False,False,False,False
235000,28000,15.96,0,0.12,False,False,False,False,True,False,False,False,False,False
75000,10000,13.47,0,0.13,False,False,True,False,True,False,False,False,False,False
24000,5000,10.59,0,0.21,False,False,True,True,False,False,False,False,False,False
21600,10000,12.53,1,0.46,False,False,True,True,False,False,False,False,False,False
120000,14000,11.99,0,0.12,False,False,False,True,False,False,False,False,False,False
86000,15000,16.49,0,0.17,False,False,False,False,False,True,False,False,False,False
49000,5600,6.03,0,0.11,False,False,True,False,False,False,False,False,False,False
33400,16700,7.66,0,0.5,False,False,False,False,False,False,False,False,False,False
42240,12000,11.86,0,0.28,False,True,False,True,False,False,False,False,False,False
90000,12000,8.32,0,0.13,False,False,False,False,False,False,False,False,False,False
30000,7500,11.78,0,0.25,False,False,False,False,True,False,False,False,False,False
32004,4000,8.32,0,0.12,False,False,True,False,False,False,False,False,False,False
80000,15000,10.95,0,0.19,False,False,False,True,False,False,False,False,False,False
50000,21850,12.42,0,0.44,False,False,False,True,False,False,False,False,False,False
49548,2800,12.84,0,0.06,False,False,True,False,True,False,False,False,False,False
60000,6000,10.99,0,0.1,False,False,False,True,False,False,False,False,False,False
50000,6300,6.62,0,0.13,False,False,False,False,False,False,False,False,False,False
34000,4000,10.95,0,0.12,False,False,True,True,False,False,False,False,False,False
72000,21000,11.99,1,0.29,False,False,True,True,False,False,False,False,False,False
53000,5000,5.42,0,0.09,False,False,True,False,False,False,False,False,False,False
85000,10000,7.88,0,0.12,False,False,False,False,False,False,False,False,False,False
40000,12000,10.37,0,0.3,False,False,True,True,False,False,False,False,False,False
348000,25000,11.83,0,0.07,False,False,False,True,False,False,False,False,False,False
62532,9000,13.49,0,0.14,False,False,True,False,True,False,False,False,False,False
144000,6000,8.49,0,0.04,False,False,False,False,False,False,False,False,False,False
33000,7500,15.31,0,0.23,False,True,False,False,False,True,False,False,False,False
34000,4000,7.49,0,0.12,False,False,False,False,False,False,False,False,False,False
180000,12900,12.99,0,0.07,False,False,False,False,True,False,False,False,False,True
73000,5500,9.99,0,0.08,False,False,True,True,False,False,False,False,False,False
74872,15000,7.88,0,0.2,False,False,True,False,False,False,False,False,False,False
60000,6000,11.48,0,0.1,False,False,False,True,False,False,False,False,False,False
40000,5000,6.99,0,0.13,False,False,False,False,False,False,False,False,False,False
52800,2400,9.62,0,0.05,False,False,True,True,False,False,False,False,False,False
16800,5000,6.92,1,0.3,False,False,True,False,False,False,False,False,False,False
100000,13000,8.59,0,0.13,False,False,False,False,False,False,False,False,False,False
49110,19775,12.42,1,0.4,False,False,True,True,False,False,False,False,False,False
30000,4300,7.9,0,0.14,False,False,False,False,False,False,False,False,False,False
75000,7500,8.9,0,0.1,False,False,False,False,False,False,False,False,False,False
80000,6000,7.4,0,0.07,False,False,False,False,False,False,False,False,False,False
60000,10500,15.68,0,0.17,False,False,False,False,False,False,True,False,False,True
81000,6000,6.17,0,0.07,False,False,False,False,False,False,False,False,False,False
24996,10750,12.53,1,0.43,False,False,True,False,True,False,False,False,False,True
45000,14000,7.91,1,0.31,False,False,True,False,False,False,False,False,False,False
65000,28000,7.9,1,0.43,False,False,True,False,False,False,False,False,False,False
120000,7000,6.76,0,0.06,False,False,False,False,False,False,False,False,False,False
56000,14000,10.65,0,0.25,False,False,True,True,False,False,False,False,False,False
44000,16000,13.48,1,0.36,False,False,True,False,True,False,False,False,False,False
92000,20000,13.06,0,0.22,False,False,False,False,True,False,False,False,False,False
107800,5200,14.65,0,0.05,False,True,False,False,True,False,False,False,False,False
68004,15000,13.16,0,0.22,False,False,True,False,True,False,False,False,False,True
69996,2000,10.65,0,0.03,False,False,True,True,False,False,False,False,False,False
70000,20000,11.48,0,0.29,False,False,True,True,False,False,False,False,False,False
24000,1500,7.14,0,0.06,False,False,False,False,False,False,False,False,False,False
35000,5500,11.49,0,0.16,False,False,True,True,False,False,False,False,False,False
30372,20200,14.74,1,0.67,False,False,True,False,False,True,False,False,False,False
59450,3000,10.38,0,0.05,False,False,False,True,False,False,False,False,False,False
120000,5000,14.09,0,0.04,False,True,False,False,False,True,False,False,False,True
136000,5000,6.17,0,0.04,False,False,False,False,False,False,False,False,False,False
50000,8000,5.99,0,0.16,False,False,False,False,False,False,False,False,False,False
38000,3200,9.63,0,0.08,False,False,True,False,False,False,False,False,False,False
604000,25000,9.01,1,0.04,False,False,False,True,False,False,False,False,False,False
89849,6000,13.98,0,0.07,False,False,False,False,True,False,False,False,False,True
39504,3000,7.37,0,0.08,False,False,False,False,False,False,False,False,False,False
480000,14000,14.61,0,0.03,False,False,False,False,False,True,False,False,False,False
48000,4000,14.35,0,0.08,False,False,True,False,True,False,False,False,False,False
20000,5000,11.83,0,0.25,False,True,False,True,False,False,False,False,False,False
49000,5000,15.31,1,0.1,False,False,True,False,False,True,False,False,False,False
37440,4400,11.71,0,0.12,False,False,True,True,False,False,False,False,False,False
54000,10000,10.99,0,0.19,False,False,True,True,False,False,False,False,False,False
87000,5000,14.96,0,0.06,False,False,False,False,False,True,False,False,False,False
60353,8500,10.65,0,0.14,False,False,True,True,False,False,False,False,False,False
79536,16425,7.9,0,0.21,False,False,False,False,False,False,False,False,False,False
115000,25000,11.86,0,0.22,False,False,False,True,False,False,False,False,False,False
24000,3000,7.49,0,0.13,False,False,True,False,False,False,False,False,False,False
64000,10000,11.66,0,0.16,False,False,True,False,True,False,False,False,False,False
61000,12000,6.03,0,0.2,False,False,False,False,False,False,False,False,False,False
111000,5150,6.62,0,0.05,False,False,False,False,False,False,False,False,False,False
28800,1400,7.9,0,0.05,False,False,True,False,False,False,False,False,False,False
28000,5000,16.07,1,0.18,False,False,True,False,False,True,False,False,False,False
115000,4000,12.69,0,0.03,False,False,True,True,False,False,False,False,False,False
91560,22000,6.91,0,0.24,False,False,False,False,False,False,False,False,False,False
120000,10000,17.04,0,0.08,False,False,True,False,False,False,True,False,False,False
44640,12800,11.83,0,0.29,False,False,True,True,False,False,False,False,False,False
45000,8000,12.21,0,0.18,False,True,False,True,False,False,False,False,False,False
35000,10625,7.9,0,0.3,False,False,True,False,False,False,False,False,False,False
73000,15000,11.83,0,0.21,False,False,False,True,False,False,False,False,False,False
78000,10000,6.54,0,0.13,False,False,False,False,False,False,False,False,False,False
180000,8000,13.23,0,0.04,False,False,False,False,True,False,False,False,False,False
50000,7000,11.49,0,0.14,False,False,True,True,False,False,False,False,False,False
78000,12000,10.62,0,0.15,False,False,True,True,False,False,False,False,False,False
124886,5000,11.99,1,0.04,False,False,False,True,False,False,False,False,False,False
36100,14000,14.27,0,0.39,False,False,False,False,True,False,False,False,False,False
90000,18000,8.49,0,0.2,False,False,False,False,False,False,False,False,False,False
37100,3000,16.82,0,0.08,False,False,False,False,False,False,True,False,False,False
142000,24250,11.48,0,0.17,False,True,False,True,False,False,False,False,False,False
100000,1000,11.71,0,0.01,False,False,True,True,False,False,False,False,False,False
51996,3200,6.99,0,0.06,False,False,False,False,False,False,False,False,False,False
67000,2800,13.04,0,0.04,False,False,True,False,True,False,False,False,False,False
95000,4000,5.99,0,0.04,False,False,False,False,False,False,False,False,False,False
129700,10000,6.54,0,0.08,False,False,False,False,False,False,False,False,False,False
61656,15000,6.91,0,0.24,False,False,True,False,False,False,False,False,False,False
26010,6500,9.99,0,0.25,False,False,False,True,False,False,False,False,False,False
300000,10000,17.27,0,0.03,False,False,False,False,False,True,False,False,False,True
90000,30000,15.99,1,0.33,False,False,True,False,False,True,False,False,False,True
268000,24000,10.37,0,0.09,False,False,False,True,False,False,False,False,False,False
250000,31400,14.27,0,0.13,False,False,False,False,True,False,False,False,False,True
85000,26000,14.27,1,0.31,False,False,True,False,True,False,False,False,False,True
225000,22200,12.69,0,0.1,False,False,True,True,False,False,False,False,False,False
200000,25000,7.9,0,0.13,False,False,False,False,False,False,False,False,False,False
200000,7000,10.99,0,0.04,False,False,True,True,False,False,False,False,False,False
200000,4800,7.49,0,0.02,False,False,False,False,False,False,False,False,False,False
200000,20000,11.48,0,0.1,False,False,False,True,False,False,False,False,False,False
189996,8000,13.16,0,0.04,False,False,False,False,True,False,False,False,False,False
88000,25000,19.66,1,0.28,False,False,True,False,False,False,False,False,True,True
15000,5000,13.92,1,0.33,False,True,False,False,True,False,False,False,False,True
160000,24000,6.54,0,0.15,False,False,False,False,False,False,False,False,False,False
60000,24000,13.85,1,0.4,False,False,True,False,True,False,False,False,False,False
18000,1500,13.47,0,0.08,False,True,False,False,True,False,False,False,False,False
42000,20000,14.25,1,0.48,False,False,True,False,False,False,True,False,False,True
62400,20000,12.68,1,0.32,False,False,True,False,True,False,False,False,False,False
65000,20000,10.25,1,0.31,False,False,True,True,False,False,False,False,False,False
75000,20000,11.14,0,0.27,False,False,True,True,False,False,False,False,False,False
76500,20000,11.99,0,0.26,False,False,True,True,False,False,False,False,False,False
150000,20000,19.47,0,0.13,False,False,True,False,False,False,False,True,False,False
23000,7000,7.29,0,0.3,False,True,False,False,False,False,False,False,False,False
36480,18000,11.71,1,0.49,False,False,True,True,False,False,False,False,False,False
50000,18000,14.35,1,0.36,False,False,True,False,True,False,False,False,False,False
70000,18000,11.14,0,0.26,False,False,True,True,False,False,False,False,False,False
72194,17000,8.88,0,0.24,False,False,True,True,False,False,False,False,False,False
95000,17000,10.0,0,0.18,False,False,True,True,False,False,False,False,False,False
86400,16875,7.51,0,0.2,False,False,True,False,False,False,False,False,False,False
36000,16000,8.9,1,0.44,False,False,True,False,False,False,False,False,False,False
36000,16000,11.49,1,0.44,False,False,True,True,False,False,False,False,False,False
50000,16000,7.9,1,0.32,False,False,True,False,False,False,False,False,False,False
71004,16000,9.25,0,0.23,False,False,True,True,False,False,False,False,False,False
26400,10300,16.29,1,0.39,False,False,False,False,False,True,False,False,False,True
61000,1000,9.45,0,0.02,False,False,True,True,False,False,False,False,False,False
16800,1200,13.06,0,0.07,False,False,True,False,True,False,False,False,False,False
57000,1200,15.99,0,0.02,False,False,True,False,False,True,False,False,False,True
27012,6000,5.99,1,0.22,False,False,False,False,False,False,False,False,False,False
29000,1500,10.39,1,0.05,False,False,True,True,False,False,False,False,False,False
63000,1500,8.0,0,0.02,False,False,True,False,False,False,False,False,False,False
89004,1500,11.36,0,0.02,False,False,True,True,False,False,False,False,False,False
44000,1700,10.59,1,0.04,False,False,True,True,False,False,False,False,False,False
19632,2000,13.47,0,0.1,False,False,True,False,True,False,False,False,False,True
20400,2000,20.99,0,0.1,False,False,True,False,False,False,False,True,False,True
29004,10000,11.58,0,0.34,False,False,False,True,False,False,False,False,False,False
24000,2000,7.75,1,0.08,False,False,True,False,False,False,False,False,False,False
102000,15000,13.22,0,0.15,False,False,True,False,True,False,False,False,False,True
85000,2000,6.62,0,0.02,False,False,True,False,False,False,False,False,False,False
21996,2400,14.11,0,0.11,False,False,True,False,False,True,False,False,False,False
24500,2400,11.71,0,0.1,False,False,True,True,False,False,False,False,False,False
32280,2400,8.88,0,0.07,False,False,True,True,False,False,False,False,False,False
38568,2400,18.39,0,0.06,False,False,True,False,False,False,True,False,False,True
60000,2400,5.79,0,0.04,False,False,True,False,False,False,False,False,False,False
30000,10000,11.22,0,0.33,False,False,False,False,True,False,False,False,False,True
26568,2500,10.37,0,0.09,False,False,True,True,False,False,False,False,False,False
48000,2500,9.62,0,0.05,False,False,True,True,False,False,False,False,False,False
59000,2500,18.78,1,0.04,False,False,True,False,False,False,False,True,False,False
80000,2500,10.99,0,0.03,False,False,True,True,False,False,False,False,False,False
32400,6600,13.24,0,0.2,False,False,False,False,False,True,False,False,False,True
30000,3000,12.23,0,0.1,False,False,True,False,True,False,False,False,False,True
31200,3000,12.42,0,0.1,False,False,True,True,False,False,False,False,False,False
33600,10000,5.42,0,0.3,False,False,False,False,False,False,False,False,False,False
33888,7000,7.49,0,0.21,False,False,False,False,False,False,False,False,False,False
50000,12000,11.71,0,0.24,False,False,True,True,False,False,False,False,False,False
54000,12000,10.62,0,0.22,False,False,True,True,False,False,False,False,False,False
34800,6250,7.49,0,0.18,False,False,False,False,False,False,False,False,False,False
85000,3000,13.49,0,0.04,False,False,True,False,True,False,False,False,False,False
88000,3000,7.4,0,0.03,False,False,True,False,False,False,False,False,False,False
97000,3000,9.25,0,0.03,False,False,True,True,False,False,False,False,False,False
360000,3000,11.48,0,0.01,False,False,True,True,False,False,False,False,False,False
35000,1500,10.38,0,0.04,False,False,False,True,False,False,False,False,False,False
35000,2000,7.37,0,0.06,False,True,False,False,False,False,False,False,False,False
23004,3250,15.21,0,0.14,False,False,True,False,False,True,False,False,False,False
28800,3250,14.72,0,0.11,False,False,True,False,True,False,False,False,False,False
35004,3300,6.39,0,0.09,False,False,False,False,False,False,False,False,False,False
36000,7125,7.9,0,0.2,False,False,False,False,False,False,False,False,False,False
39000,3500,13.11,0,0.09,False,False,True,False,True,False,False,False,False,False
30500,3600,7.68,0,0.12,False,False,True,False,False,False,False,False,False,False
42000,11000,13.55,1,0.26,False,False,True,False,False,True,False,False,False,False
124800,10875,7.14,0,0.09,False,False,True,False,False,False,False,False,False,False
60000,10800,10.74,0,0.18,False,False,True,True,False,False,False,False,False,False
41000,10750,15.37,0,0.26,False,False,True,False,False,True,False,False,False,False
29000,10500,7.51,1,0.36,False,False,True,False,False,False,False,False,False,False
37000,7000,6.91,0,0.19,False,False,False,False,False,False,False,False,False,False
37000,7400,8.0,0,0.2,False,False,False,False,False,False,False,False,False,False
36000,10400,7.66,0,0.29,False,False,True,False,False,False,False,False,False,False
37400,6250,6.0,0,0.17,False,False,False,True,False,False,False,False,False,False
37440,10000,11.14,0,0.27,False,False,False,True,False,False,False,False,False,False
54250,3600,10.0,0,0.07,False,False,True,True,False,False,False,False,False,False
60000,3600,5.99,0,0.06,False,False,True,False,False,False,False,False,False,False
32000,10000,10.59,1,0.31,False,False,False,True,False,False,False,False,False,False
17600,4000,16.0,1,0.23,False,False,True,False,False,False,True,False,False,False
38268,8400,12.18,0,0.22,False,False,False,True,False,False,False,False,False,False
38400,6825,8.9,0,0.18,False,False,False,False,False,False,False,False,False,False
38400,10000,6.17,0,0.26,False,True,False,False,False,False,False,False,False,False
31200,4000,14.96,0,0.13,False,False,True,False,False,True,False,False,False,True
39996,4000,10.99,0,0.1,False,False,True,True,False,False,False,False,False,False
39500,10000,7.29,0,0.25,False,True,False,False,False,False,False,False,False,False
39960,5600,6.54,0,0.14,False,True,False,False,False,False,False,False,False,False
55000,4000,6.03,0,0.07,False,False,True,False,False,False,False,False,False,False
73000,4000,11.12,0,0.05,False,False,True,True,False,False,False,False,False,False
75000,4000,16.29,0,0.05,False,False,True,False,False,True,False,False,False,True
28800,4200,14.72,1,0.15,False,False,True,False,True,False,False,False,False,True
32000,4500,7.51,0,0.14,False,False,True,False,False,False,False,False,False,False
35004,4500,12.68,0,0.13,False,False,True,False,True,False,False,False,False,False
50000,4500,10.74,0,0.09,False,False,True,True,False,False,False,False,False,False
40000,5000,7.88,0,0.13,False,True,False,False,False,False,False,False,False,False
84998,4500,10.99,0,0.05,False,False,True,True,False,False,False,False,False,False
45840,4600,10.99,0,0.1,False,False,True,True,False,False,False,False,False,False
40000,6000,7.74,0,0.15,False,False,False,False,False,False,False,False,False,False
40000,4000,12.21,0,0.1,False,False,False,True,False,False,False,False,False,False
40000,5000,8.0,0,0.13,False,True,False,False,False,False,False,False,False,False
40008,12000,11.71,0,0.3,False,True,False,True,False,False,False,False,False,False
36000,4800,10.75,0,0.13,False,False,True,True,False,False,False,False,False,False
40800,2875,11.99,0,0.07,False,True,False,True,False,False,False,False,False,False
92000,4800,7.88,0,0.05,False,False,True,False,False,False,False,False,False,False
115000,10000,10.37,0,0.09,False,False,True,True,False,False,False,False,False,False
42000,4000,10.74,0,0.1,False,False,False,True,False,False,False,False,False,False
42000,8000,10.38,0,0.19,False,True,False,True,False,False,False,False,False,False
29000,5000,16.49,1,0.17,False,False,True,False,False,True,False,False,False,True
35000,5000,9.99,0,0.14,False,False,True,True,False,False,False,False,False,False
42000,7800,12.53,0,0.19,False,False,False,True,False,False,False,False,False,False
34000,5000,8.49,1,0.15,False,False,True,False,False,False,False,False,False,False
47000,5000,7.51,0,0.11,False,False,True,False,False,False,False,False,False,False
48500,5000,10.99,0,0.1,False,False,True,True,False,False,False,False,False,False
43680,15000,13.11,0,0.34,False,False,False,False,True,False,False,False,False,False
44000,5000,7.49,0,0.11,False,False,False,False,False,False,False,False,False,False
44000,10000,9.63,0,0.23,False,False,False,True,False,False,False,False,False,False
44000,10000,10.38,0,0.23,False,False,False,True,False,False,False,False,False,False
44000,2500,7.68,0,0.06,False,False,False,False,False,False,False,False,False,False
44782,6000,13.67,0,0.13,False,False,False,False,False,True,False,False,False,True
45000,15625,8.9,0,0.35,False,False,False,False,False,False,False,False,False,False
44000,5000,15.65,1,0.11,False,False,True,False,False,True,False,False,False,False
45000,3000,7.9,0,0.07,False,False,False,False,False,False,False,False,False,False
60000,5000,5.42,0,0.08,False,False,True,False,False,False,False,False,False,False
59000,5000,14.84,1,0.08,False,False,True,False,False,True,False,False,False,True
76000,5000,13.72,0,0.07,False,False,True,False,True,False,False,False,False,True
94000,5000,15.33,0,0.05,False,False,True,False,False,True,False,False,False,True
108000,5000,15.21,1,0.05,False,False,True,False,False,True,False,False,False,True
34500,5400,12.61,1,0.16,False,False,True,False,False,True,False,False,False,False
47000,7500,6.62,0,0.16,False,False,False,False,False,False,False,False,False,False
30996,5500,12.53,0,0.18,False,False,True,False,True,False,False,False,False,True
50000,5500,6.54,0,0.11,False,False,True,False,False,False,False,False,False,False
47000,6000,7.14,0,0.13,False,False,False,False,False,False,False,False,False,False
47000,14000,7.88,0,0.3,False,True,False,False,False,False,False,False,False,False
60070,5500,14.22,0,0.09,False,False,True,False,True,False,False,False,False,True
35000,5600,11.11,0,0.16,False,False,True,True,False,False,False,False,False,False
48000,2500,6.03,0,0.05,False,True,False,False,False,False,False,False,False,False
48000,18000,8.49,0,0.38,False,False,False,False,False,False,False,False,False,False
48000,6200,7.29,0,0.13,False,False,False,False,False,False,False,False,False,False
23500,5850,15.2,0,0.25,False,False,True,False,False,True,False,False,False,False
35427,5950,11.72,0,0.17,False,False,True,False,True,False,False,False,False,True
48000,3500,14.35,0,0.07,False,True,False,False,True,False,False,False,False,False
30000,6000,10.75,0,0.2,False,False,True,True,False,False,False,False,False,False
48500,6000,7.88,0,0.12,False,False,False,False,False,False,False,False,False,False
48840,15000,9.88,0,0.31,False,False,False,True,False,False,False,False,False,False
34000,6000,13.57,0,0.18,False,False,True,False,True,False,False,False,False,False
36400,6000,12.87,0,0.16,False,False,True,False,True,False,False,False,False,True
38000,6000,15.33,0,0.16,False,False,True,False,False,True,False,False,False,True
49578,16000,13.49,0,0.32,False,False,False,False,True,False,False,False,False,True
33564,6000,16.29,1,0.18,False,False,True,False,False,True,False,False,False,False
40000,6000,14.54,0,0.15,False,False,True,False,False,True,False,False,False,False
50000,5000,7.51,0,0.1,False,False,False,False,False,False,False,False,False,False
50000,3200,7.51,0,0.06,False,False,False,False,False,False,False,False,False,False
46500,6000,6.99,0,0.13,False,False,True,False,False,False,False,False,False,False
48000,6000,11.14,0,0.13,False,False,True,True,False,False,False,False,False,False
42000,6000,17.58,1,0.14,False,False,True,False,False,False,False,True,False,False
50000,6000,8.88,0,0.12,False,False,True,True,False,False,False,False,False,False
52000,6000,10.99,0,0.12,False,False,True,True,False,False,False,False,False,False
50000,12250,12.73,0,0.24,False,False,False,False,True,False,False,False,False,False
50000,15850,14.26,0,0.32,False,False,False,False,True,False,False,False,False,False
50000,3000,15.05,0,0.06,False,False,False,False,False,True,False,False,False,False
50004,3000,8.59,0,0.06,False,False,False,False,False,False,False,False,False,False
80000,6000,11.83,0,0.07,False,False,True,True,False,False,False,False,False,False
86000,6000,7.14,0,0.07,False,False,True,False,False,False,False,False,False,False
50780,6000,10.99,0,0.12,False,False,False,True,False,False,False,False,False,False
25000,6200,9.91,1,0.25,False,False,True,True,False,False,False,False,False,False
33500,6225,14.79,0,0.19,False,False,True,False,True,False,False,False,False,False
57600,7000,7.4,0,0.12,False,False,True,False,False,False,False,False,False,False
51600,10000,7.51,0,0.19,False,False,False,False,False,False,False,False,False,False
